,user,id,created_at,text
42,tombowles,13843794035,2010-05-12 10:38:48,"So #Ronaldinho isn't going to the World Cup, but #Kleberson is. I'm not sure many #mufc fans would've predicted that five years ago. #SA2010"
43,titiesandria,13843794423,2010-05-12 10:38:48,"Profpict bbm almost lambang kampus,saya dengan bangga memasang lambang MU saja ah..hehe #MUFC http://myloc.me/6Y9L3"
44,AdamTK421,13843825084,2010-05-12 10:39:41,"RT @unitedrant Manchester United ""most financially secretive club"" - report http://bit.ly/b73WbW #mufc #manutd"
45,unitedrant,13844048260,2010-05-12 10:45:54,Dear followers - Please follow @yolkie_ or he'll cry like John Terry. It was his birthday yesterday! #mufc
46,dougie3fresh,13844196320,2010-05-12 10:49:58,Rodwell signing for another four years. Always good to see #mufc not getting what they want
47,pssek,13844292748,2010-05-12 10:52:40,@Marcotti good work but how could you have Ashley cole over evra? #mufc
48,WEWANTGLAZEROUT,13845536696,2010-05-12 11:25:17,"RT @unitedrant: Manchester United ""most financially secretive club"" - report http://bit.ly/b73WbW #mufc #manutd #LUHG"
49,riamarsella,13846398867,2010-05-12 11:46:49,#nowwatching History of Manchester United #manutd #mufc
50,StretEndArising,13847658299,2010-05-12 12:16:10,come on you people registered on forum - get posting :-) http://bit.ly/a9UTkW  #mufc #united #football
51,ind21,13848826098,2010-05-12 12:41:57,lolol :p RT @unitedrant: Dear followers - Please follow @yolkie_ or he'll cry like John Terry. It was his birthday yesterday! #mufc
52,anggareds,13849754832,2010-05-12 13:01:43,Knp ga pernah nemu #MUFC yah d manga
53,unitedrant,13852506719,2010-05-12 13:58:58,John Terry taken to hospital after a training injury today.... hopefully its fatal #mufc #cfc #england
54,thestiley,13852577122,2010-05-12 14:00:23,http://bit.ly/aBRyVS  How do you spell Scholes ?  L-E-G-E-N-D   #mufc > England :)
55,unitedrant,13852668156,2010-05-12 14:02:12,Broken metatarsal for Terry... #cfc #mufc #england
56,philgatt,13852702396,2010-05-12 14:02:53,RT @unitedrant: Broken metatarsal for Terry... #cfc #mufc #england <-Karma is such a b**ch eh?
57,unitedrant,13852714174,2010-05-12 14:03:08,It'll be Ferdinand and King for England ... a coalition of the permanently injured #mufc #thfc #england
58,Gerbatov,13852751866,2010-05-12 14:03:53,RT @unitedrant: Broken metatarsal for Terry... #cfc #mufc #england - haha
59,Awate91,13852785111,2010-05-12 14:04:34,RT @unitedrant John Terry taken to hospital after a training injury today.... hopefully its fatal #mufc #cfc #england
60,Gerbatov,13852803800,2010-05-12 14:04:56,RT @unitedrant: John Terry taken to hospital after a training injury today.... hopefully its fatal #mufc #cfc #england - ha!
61,BenHibbs,13852811118,2010-05-12 14:05:06,Reds to play pre-season friendly in Dublin to open new Aviva Stadium on 4 August http://tinyurl.com/2fmelnf #mufc
62,melissah528,13852894098,2010-05-12 14:06:46,RT @BenHibbs: Reds to play pre-season friendly in Dublin to open new Aviva Stadium on 4 August http://tinyurl.com/2fmelnf #mufc WHOOP WHOOP!
63,Richelle_G,13852968910,2010-05-12 14:08:19,Haha:D that's cynical RT @unitedrant: John Terry taken to hospital after a training injury today.... hopefully its fatal #mufc #cfc #england
