id,created_at,text
870787217517670400,2017-06-02 23:40:25,#a good speech topic https://t.co/rVfCMYUsED best topics to write about
870787141252530176,2017-06-02 23:40:07,Forgive them Father they know not what they do #AMEN #A MES #AMIN &lt;3
870787115935821824,2017-06-02 23:40:01,"أنا وأنت ملناش غير بعض حتى لو زعلنا من بعض❤
#A&amp;A"
870787080527466496,2017-06-02 23:39:53,RT @thebathams: This will soon be a cellar full of beer...as seen from the bar! #bathamshagley #A&amp;H https://t.co/Vjx4gTJHNs
870787034184634368,2017-06-02 23:39:42,"RT @officiilsyrian: فراس الخطيب : خريبين اتصل بي فقلت له خليك بـ #الزعيم .
#A https://t.co/zoXfpTlpKk"
870787018091089920,2017-06-02 23:39:38,#a nude women robert gant sex https://t.co/GauS4LfUcz
870786963628060672,2017-06-02 23:39:25,"TotalTrafficATL: Accident, three lanes blocked in #Henry on I-75 SB at Jonesboro Rd, stop and go traffic back to I-675, delay of 18 mins #A…"
870786918715461633,2017-06-02 23:39:14,"For info about the location
of Jilet Oier Boui #art kiosks
($1 STORE PRICES)
ASK @ #jiletsquad
#it #e #a #ae #Latino #hispanic
#glbtq #asian"
870786776885014529,2017-06-02 23:38:40,"RT @officiilsyrian: فراس الخطيب : خريبين اتصل بي فقلت له خليك بـ #الزعيم .
#A https://t.co/zoXfpTlpKk"
870786671037620228,2017-06-02 23:38:15,"#蒼穹のファフナー #真壁一騎#ファフナー #fafner 
ファフナーで一騎合成してみました。続編楽しみ！
followme！followyou！

あなたはそこにいますか

#soukyuunofafnerexodus #a…… https://t.co/UyGJ89JE5P"
870786656558878720,2017-06-02 23:38:12,"RT @officiilsyrian: فراس الخطيب : استمتع بمشاهدة مباريات نادي الهلال والاتحاد والتعاون . 
#A"
870786579471761409,2017-06-02 23:37:53,"Artemis (****)

SARA ROSA MARIA ADDIAH has just reviewed the hotel Artemis in Amsterdam - Netherlands #Hotel #A… https://t.co/97b5Ug59q0"
870786543534964737,2017-06-02 23:37:45,"RT @officiilsyrian: فراس الخطيب : استمتع بمشاهدة مباريات نادي الهلال والاتحاد والتعاون . 
#A"
