id,created_at,text
869684072334929920,2017-05-30 22:36:55,"RT @Oh_Sugarallie: I love how it gets awkward so James hams it up 😂
#JamesMcAvoy #MarionCotillard #GrahamNorton #wallies #goof #ilovehim ht…"
869654175830994946,2017-05-30 20:38:07,"RT @Oh_Sugarallie: I love how it gets awkward so James hams it up 😂
#JamesMcAvoy #MarionCotillard #GrahamNorton #wallies #goof #ilovehim ht…"
869645353188032514,2017-05-30 20:03:04,Liam Payne looks like a little boy sat next to David Walliams on #GrahamNorton
869621660663545857,2017-05-30 18:28:55,RT @tonysheps: Liam Payne looks like he's had his jacket signed by everyone like on the last day of term #GrahamNorton https://t.co/od6SptW…
869612761684357121,2017-05-30 17:53:33,"RT @PAImages: Diane Keaton, Michael Fassbender, Jessica Chastain and Kevin Bacon on The #GrahamNorton Show https://t.co/3h6HwYDJkb 📸: @isab…"
869605084040245248,2017-05-30 17:23:03,RT @cherylssoldier1: My article: #ShawnMendes #GrahamNorton #GrahamNortonShow #Music #TV #News #HoldinMeBack @ShawnMendes @TheGNShow @Shawn…
869576855040512002,2017-05-30 15:30:52,"Was that the #GrahamNorton show or the @salmahayek show! Totally out shining &amp; out talking others on the couch, especially @LiamPayne. 7/10"
869565477537886208,2017-05-30 14:45:40,RT @team_world: #LiamPayne è stato ospite di #GrahamNorton QUI &gt;&gt; https://t.co/ouG2w93tT9 &lt;&lt; l'intervista e l'esibizione con #StripThatDown…
869556129126379521,2017-05-30 14:08:31,My article: #ShawnMendes #GrahamNorton #GrahamNortonShow #Music #TV #News #HoldinMeBack @ShawnMendes @TheGNShow… https://t.co/Sqc07UruKj
869542291911966720,2017-05-30 13:13:32,RT @bilbo983: Tried to find a gif of Liam Payne's personality but there wasn't one of wet cardboard.  #GrahamNorton
869541220682432512,2017-05-30 13:09:16,"RT @Oh_Sugarallie: I love how it gets awkward so James hams it up 😂
#JamesMcAvoy #MarionCotillard #GrahamNorton #wallies #goof #ilovehim ht…"
869538459521658881,2017-05-30 12:58:18,#GrahamNorton  Donald #Trump’s #ForeignTrip https://t.co/Q4o0hGlIdh
869528193052618752,2017-05-30 12:17:30,RT @JunarioS: @OLDBAYSeasoning #crab cakes getting ready for a chill #WithFewExceptions #SBSEurovision #DisneyParksLIVE #GrahamNorton #Jubi…
869488891547586560,2017-05-30 09:41:20,"RT @TheRoozG: ""I think the ""gay"" is silent"" yaldy #GrahamNorton 😂😂 best line of the week ! #grahamnortonshow #GuyRitchie  maybe #GayRitchie…"
869477342774792192,2017-05-30 08:55:27,RT @team_world: #LiamPayne è stato ospite di #GrahamNorton QUI &gt;&gt; https://t.co/ouG2w93tT9 &lt;&lt; l'intervista e l'esibizione con #StripThatDown…
869472005409656832,2017-05-30 08:34:14,RT @team_world: #LiamPayne è stato ospite di #GrahamNorton QUI &gt;&gt; https://t.co/ouG2w93tT9 &lt;&lt; l'intervista e l'esibizione con #StripThatDown…
869471722055061504,2017-05-30 08:33:07,#ewegottalove #grahamnorton gnfcofficial_ thegrahamnortonshow #hay regrann from hayfestival -… https://t.co/T00buJFRqh
869464626550976512,2017-05-30 08:04:55,RT @team_world: #LiamPayne è stato ospite di #GrahamNorton QUI &gt;&gt; https://t.co/ouG2w93tT9 &lt;&lt; l'intervista e l'esibizione con #StripThatDown…
869464442169380864,2017-05-30 08:04:11,"RT @emsanchx: Harry, your trousers are shit. But I love you anyway. #GrahamNorton @Harry_Styles"
869459922458628096,2017-05-30 07:46:13,"RT @Oh_Sugarallie: I love how it gets awkward so James hams it up 😂
#JamesMcAvoy #MarionCotillard #GrahamNorton #wallies #goof #ilovehim ht…"
869451651375149056,2017-05-30 07:13:21,RT @team_world: #LiamPayne è stato ospite di #GrahamNorton QUI &gt;&gt; https://t.co/ouG2w93tT9 &lt;&lt; l'intervista e l'esibizione con #StripThatDown…
869434127891804161,2017-05-30 06:03:44,#GrahamNorton Ridicules #DonaldTrump’s Foreign Trip https://t.co/OAtjJUkQqi
869429079426179072,2017-05-30 05:43:40,RT @team_world: #LiamPayne è stato ospite di #GrahamNorton QUI &gt;&gt; https://t.co/ouG2w93tT9 &lt;&lt; l'intervista e l'esibizione con #StripThatDown…
869357163621236737,2017-05-30 00:57:54,"I love how it gets awkward so James hams it up 😂
#JamesMcAvoy #MarionCotillard #GrahamNorton #wallies #goof… https://t.co/75Fco8L0HG"
869351340014792705,2017-05-30 00:34:45,"Salma Hayek was by far the best guest on #GrahamNorton by far - intelligent, hilarious and fabulous at 50 years old."
869342704970469376,2017-05-30 00:00:27,Watching #GrahamNorton take the piss out of Dump is a thing of beauty.
