id,created_at,text
870066653106778113,2017-05-31 23:57:09,@bbcquestiontime Don't forget to give the Corbyn fans a buzz in the morning. The coaches will be outside Labour HQ… https://t.co/zZQ45AsDNo
870065283356127233,2017-05-31 23:51:43,"RT @TheGraveside: CONSCIOUS CRUELTY BY IDS
#disabilityhustings #bbcdp #newsnight #womanshour #WATO #r4today #bbcqt  #dwpdeaths #CutsKill #G…"
870065212753408000,2017-05-31 23:51:26,RT @67Snowy: Excellent! @BarryGardiner on #bbcqt tonight! #Corbyn #BBCDebate #VoteLabour #JC4PM https://t.co/wFjUvq8YAW
870065120277389313,2017-05-31 23:51:04,Teresa May spotted keeping an eye on #BBCDebate #BBCqt #UK #ToriesOut https://t.co/GLbIkR6l2Y
870064596094038016,2017-05-31 23:48:59,"RT @ChrChristensen: Says failed parliamentary candidate from one-trick party who still appeared on BBC Question Time 17,000 times. #bbcqt h…"
870063701444804608,2017-05-31 23:45:26,https://t.co/DrZgPqiwC4 #pantura #bbcqt #GOPdEbate #GOPmovies l #catfish
870063698114560000,2017-05-31 23:45:25,RT @bbcquestiontime: Julia Hartley-Brewer is opposed to calls for another EU referendum #bbcqt  https://t.co/mIcwG54g8X
870063566962925568,2017-05-31 23:44:54,https://t.co/Uws09IpPMr #YNWA #Forzajuve #jumatberkah #bbcqt #PokemonGo #pokemon #Go #halamadrid #fcbarcelona #c #bbcqt
870063349349859329,2017-05-31 23:44:02,"RT @NewPakistan2020: YES! ""The First Rule of Leadership is to Show Up.""    #BBCDebate #GE2017 #UTurnQueen #BBCQT #UK #TheresaMay https://t.…"
870063342588633088,2017-05-31 23:44:00,The Alphabet #GGMU #coys #fcbarcelona #bbcqt #YNWA #forzajuve #HalaMadrid https://t.co/Gc3SdhmGUp #PagiPagi
870063227530391552,2017-05-31 23:43:33,"RT @JeremyCarbyne: Sack them now. Sack Dumbleby, Evan Davies, Ian Katz and make #bbcqt truly representative of #leave voters and voters eve…"
870063189395898368,2017-05-31 23:43:24,RT @NewPakistan2020: #BBCDebate search continues for missing prime minister where's Theresa May???? #BBCQT #ToriesOut https://t.co/fApkOcRi…
870063141207646208,2017-05-31 23:43:12,RT @NewPakistan2020: #BBCDebate search continues for missing prime minister where's Theresa May???? #BBCQT #ToriesOut https://t.co/fApkOcRi…
870063072244776960,2017-05-31 23:42:56,RT @NewPakistan2020: #BBCDebate search continues for missing prime minister where's Theresa May???? #BBCQT #ToriesOut https://t.co/fApkOcRi…
870062973204779008,2017-05-31 23:42:32,Too right @paulnuttallukip Dumbleby on #theoneshow trying to tell us #bbcdebate audience and #bbcqt unbiased utterl… https://t.co/IfYd8C6WZS
870061796165550080,2017-05-31 23:37:51,#BBCDebate search continues for missing prime minister where's Theresa May???? #BBCQT #ToriesOut https://t.co/fApkOcRiBg
870061705556045824,2017-05-31 23:37:30,"Sack them now. Sack Dumbleby, Evan Davies, Ian Katz and make #bbcqt truly representative of #leave voters and voter… https://t.co/gUhK16cCAo"
870061490182787072,2017-05-31 23:36:38,"YES! ""The First Rule of Leadership is to Show Up.""    #BBCDebate #GE2017 #UTurnQueen #BBCQT #UK #TheresaMay https://t.co/MoNe3AtNqh"
870061333777088512,2017-05-31 23:36:01,On #bbcqt this Friday can someone please please ask Theresa May about fox hunting... I want to know what went through her bloody head 🤔🤔🤔
870060957694926848,2017-05-31 23:34:31,RT @67Snowy: Excellent! @BarryGardiner on #bbcqt tonight! #Corbyn #BBCDebate #VoteLabour #JC4PM https://t.co/wFjUvq8YAW
