2017-05-29 23:59:07,"b'\xd0\x9c\xd0\xbd\xd0\xb5 \xd0\xbf\xd0\xbe\xd0\xbd\xd1\x80\xd0\xb0\xd0\xb2\xd0\xb8\xd0\xbb\xd0\xbe\xd1\x81\xd1\x8c \xd0\xb2\xd0\xb8\xd0\xb4\xd0\xb5\xd0\xbe ""NEW! Vera Brezhneva - Feel"" (https://t.co/qRJDxRtEAx) \xd0\xbd\xd0\xb0 @YouTube.'"
2017-05-29 23:59:05,"b'\xd0\x9c\xd0\xbd\xd0\xb5 \xd0\xbf\xd0\xbe\xd0\xbd\xd1\x80\xd0\xb0\xd0\xb2\xd0\xb8\xd0\xbb\xd0\xbe\xd1\x81\xd1\x8c \xd0\xb2\xd0\xb8\xd0\xb4\xd0\xb5\xd0\xbe ""\xd0\x94\xd0\xb5\xd0\xb2\xd1\x87\xd1\x83\xd1\x88\xd0\xba\xd0\xb0 \xd0\xb8 \xd1\x80\xd0\xbe\xd0\xb7\xd1\x8b\xd0\xb3\xd1\x80\xd1\x8b\xd1\x88 \xd0\xa0\xd0\xb0\xd1\x81\xd1\x82\xd0\xbe\xd1\x80\xd0\xb3\xd1\x83\xd0\xb5\xd0\xb2\xd0\xb0"" (https://t.co/XotDrMbxq2) \xd0\xbd\xd0\xb0'"
2017-05-29 23:59:02,"b'\xd0\x9c\xd0\xbd\xd0\xb5 \xd0\xbf\xd0\xbe\xd0\xbd\xd1\x80\xd0\xb0\xd0\xb2\xd0\xb8\xd0\xbb\xd0\xbe\xd1\x81\xd1\x8c \xd0\xb2\xd0\xb8\xd0\xb4\xd0\xb5\xd0\xbe ""\xd0\x9e\xd1\x82\xd0\xb2\xd0\xb5\xd1\x82 \xd0\x90\xd0\xbb\xd0\xb8\xd1\x88\xd0\xb5\xd1\x80\xd1\x83 \xd0\xa3\xd1\x81\xd0\xbc\xd0\xb0\xd0\xbd\xd0\xbe\xd0\xb2\xd1\x83"" (https://t.co/IL29ct7xyv) \xd0\xbd\xd0\xb0 @YouTube.'"
2017-05-29 23:59:02,"b'\xd0\x9c\xd0\xbd\xd0\xb5 \xd0\xbf\xd0\xbe\xd0\xbd\xd1\x80\xd0\xb0\xd0\xb2\xd0\xb8\xd0\xbb\xd0\xbe\xd1\x81\xd1\x8c \xd0\xb2\xd0\xb8\xd0\xb4\xd0\xb5\xd0\xbe ""\xd0\xa1\xd0\xbf\xd0\xb0\xd1\x81\xd0\xb8\xd0\xb1\xd0\xbe \xd0\xb7\xd0\xb0 \xd0\xb8\xd1\x81\xd0\xba\xd1\x80\xd0\xb5\xd0\xbd\xd0\xbd\xd0\xbe\xd1\x81\xd1\x82\xd1\x8c, \xd0\xbf\xd0\xb0\xd0\xbd \xd0\x97\xd0\xb1\xd0\xb8\xd0\xb3\xd0\xbd\xd0\xb5\xd0\xb2!""'"
2017-05-29 23:58:54,b'RT @A_Vitauskas: \xd0\x9d\xd0\xb0 \xd1\x8d\xd1\x82\xd0\xbe\xd0\xbc \xd0\xb2\xd0\xb8\xd0\xb4\xd0\xb5\xd0\xbe \xd1\x82\xd0\xbe\xd0\xbb\xd1\x8c\xd0\xba\xd0\xbe \xd0\xbe\xd0\xb4\xd0\xb8\xd0\xbd \xd0\xbf\xd1\x80\xd0\xb5\xd0\xb7\xd0\xb8\xd0\xb4\xd0\xb5\xd0\xbd\xd1\x82. \xd0\x98 \xd0\xb8\xd0\xbc\xd0\xb5\xd0\xbd\xd0\xbd\xd0\xbe \xd0\xbe\xd0\xbd \xd0\xb7\xd0\xb0\xd1\x87\xd0\xb8\xd1\x82\xd1\x8b\xd0\xb2\xd0\xb0\xd0\xb5\xd1\x82 \xd1\x83\xd0\xbb\xd1\x8c\xd1\x82\xd0\xb8\xd0\xbc\xd0\xb0\xd1\x82\xd1\x83\xd0\xbc \xd0\xbf\xd0\xbe \xd0\xa1\xd0\xb8\xd1\x80\xd0\xb8\xd0\xb8 \xd0\xb8 \xd0\xa3\xd0\xba\xd1\x80\xd0\xb0\xd0\xb8\xd0\xbd\xd0\xb5 \xd0\xba\xd0\xb0\xd0\xba\xd0\xbe\xd0\xbc\xd1\x83-\xd1\x82\xd0\xbe \xd0\xb8\xd1\x81\xd0\xbf\xd1\x83\xd0\xb3\xd0\xb0\xd0\xbd\xd0\xbd\xd0\xbe\xd0\xbc\xd1\x83 \xd0\xba\xd0\xb0\xd1\x80\xd0\xbb\xd0\xb8\xd0\xba\xd1\x83 ht\xe2\x80\xa6'
2017-05-29 23:58:41,"b'\xd0\x9c\xd0\xbd\xd0\xb5 \xd0\xbf\xd0\xbe\xd0\xbd\xd1\x80\xd0\xb0\xd0\xb2\xd0\xb8\xd0\xbb\xd0\xbe\xd1\x81\xd1\x8c \xd0\xb2\xd0\xb8\xd0\xb4\xd0\xb5\xd0\xbe ""Vlad Karaschuk - Electro Acoustic Project ""Body on you"" (cover version)""'"
2017-05-29 23:58:34,"b'\xd0\x9c\xd0\xbd\xd0\xb5 \xd0\xbf\xd0\xbe\xd0\xbd\xd1\x80\xd0\xb0\xd0\xb2\xd0\xb8\xd0\xbb\xd0\xbe\xd1\x81\xd1\x8c \xd0\xb2\xd0\xb8\xd0\xb4\xd0\xb5\xd0\xbe ""\xd5\x89\xd5\xa5\xd5\xb5\xd5\xb6\xd5\xbb 2 , \xd5\x8d\xd5\xa5\xd6\x80\xd5\xab\xd5\xa1 17, \xd4\xb1\xd5\xb5\xd5\xbd\xd6\x85\xd6\x80 22:00 / Change"" (https://t.co/JkMm5cPD6A) \xd0\xbd\xd0\xb0'"
2017-05-29 23:58:34,"b'\xd0\x9c\xd0\xbd\xd0\xb5 \xd0\xbf\xd0\xbe\xd0\xbd\xd1\x80\xd0\xb0\xd0\xb2\xd0\xb8\xd0\xbb\xd0\xbe\xd1\x81\xd1\x8c \xd0\xb2\xd0\xb8\xd0\xb4\xd0\xb5\xd0\xbe ""\xd0\x9a\xd1\x80\xd0\xb0\xd1\x81\xd0\xba\xd0\xb8 - \xd0\x9e\xd0\xbd \xd0\xbd\xd0\xb5 \xd0\xb7\xd0\xbd\xd0\xb0\xd0\xb5\xd1\x82 \xd0\xbd\xd0\xb8\xd1\x87\xd0\xb5\xd0\xb3\xd0\xbe"" (https://t.co/Qr808Bx9QT) \xd0\xbd\xd0\xb0 @YouTube.'"
2017-05-29 23:58:31,b'\xd0\x94\xd0\xbb\xd1\x8f \xd1\x88\xd0\xbf\xd0\xb8\xd0\xbe\xd0\xbd\xd0\xb0\xd0\xb6\xd0\xb0 \xd0\xb2 \xd0\x94\xd0\xbe\xd0\xbd\xd0\xb1\xd0\xb0\xd1\x81\xd1\x81\xd0\xb5 \xd0\xa1\xd0\x91\xd0\xa3 \xd0\xb8\xd1\x81\xd0\xbf\xd0\xbe\xd0\xbb\xd1\x8c\xd0\xb7\xd1\x83\xd0\xb5\xd1\x82 \xd0\xbd\xd0\xb0\xd1\x80\xd0\xba\xd0\xbe\xd0\xbc\xd0\xb0\xd0\xbd\xd0\xbe\xd0\xb2 (\xd0\x92\xd0\x98\xd0\x94\xd0\x95\xd0\x9e) https://t.co/pXPX5Ns0sV'
2017-05-29 23:58:21,"b'\xd0\x9c\xd0\xbd\xd0\xb5 \xd0\xbf\xd0\xbe\xd0\xbd\xd1\x80\xd0\xb0\xd0\xb2\xd0\xb8\xd0\xbb\xd0\xbe\xd1\x81\xd1\x8c \xd0\xb2\xd0\xb8\xd0\xb4\xd0\xb5\xd0\xbe ""RocketX 4000 - \xd1\x81\xd0\xbe\xd0\xb1\xd0\xb8\xd1\x80\xd0\xb0\xd0\xb5\xd0\xbc \xd0\xb8\xd0\xb3\xd1\x80\xd0\xbe\xd0\xb2\xd0\xbe\xd0\xb9 \xd0\x9f\xd0\x9a \xd0\xb7\xd0\xb0 350.000\xd1\x80. \xd0\xb2\xd0\xbc\xd0\xb5\xd1\x81\xd1\x82\xd0\xb5 \xd1\x81'"
2017-05-29 23:58:18,b'\xd0\x91\xd0\xb5\xd0\xbb\xd0\xb0\xd1\x8f \xd0\xb0\xd0\xba\xd1\x83\xd0\xbb\xd0\xb0 \xd0\xb7\xd0\xb0\xd0\xbf\xd1\x80\xd1\x8b\xd0\xb3\xd0\xbd\xd1\x83\xd0\xbb\xd0\xb0 \xd0\xb2 \xd0\xbb\xd0\xbe\xd0\xb4\xd0\xba\xd1\x83 \xd0\xba \xd1\x80\xd1\x8b\xd0\xb1\xd0\xb0\xd0\xba\xd1\x83 \xd0\xb2 \xd0\x90\xd0\xb2\xd1\x81\xd1\x82\xd1\x80\xd0\xb0\xd0\xbb\xd0\xb8\xd0\xb8. \xd0\x92\xd0\xb8\xd0\xb4\xd0\xb5\xd0\xbe - https://t.co/ILlOp2YJl0 #\xd0\xba\xd1\x80\xd0\xb0\xd1\x81\xd0\xbe\xd1\x82\xd0\xb0 #\xd0\xb7\xd0\xb4\xd0\xbe\xd1\x80\xd0\xbe\xd0\xb2\xd1\x8c\xd0\xb5 #\xd0\xbb\xd1\x8e\xd0\xb1\xd0\xbe\xd0\xb2\xd1\x8c\xe2\x80\xa6 https://t.co/OUP0wLgwIb'
2017-05-29 23:58:18,"b'\xd0\x92\xd0\xb8\xd0\xb4\xd0\xb5\xd0\xbe ""\xd0\x9d\xd0\xb0\xd1\x81\xd1\x82\xd1\x8f \xd0\xa4\xd0\xb5\xd1\x89\xd1\x83\xd0\xba \xd0\xbf\xd0\xbe\xd0\xb7\xd0\xb4\xd0\xbe\xd1\x80\xd0\xbe\xd0\xb2\xd0\xbb\xd1\x8f\xd1\x8e c \xd0\xb4\xd0\xbd\xd0\xb5\xd0\xbc \xd1\x80\xd0\xbe\xd0\xb6\xd0\xb4\xd0\xb5\xd0\xbd\xd0\xb8\xd1\x8f"" (https://t.co/0cIDR5UqQ8) \xd0\xbd\xd0\xb0 @YouTube'"
2017-05-29 23:58:12,"b'\xd0\x9c\xd0\xbd\xd0\xb5 \xd0\xbf\xd0\xbe\xd0\xbd\xd1\x80\xd0\xb0\xd0\xb2\xd0\xb8\xd0\xbb\xd0\xbe\xd1\x81\xd1\x8c \xd0\xb2\xd0\xb8\xd0\xb4\xd0\xb5\xd0\xbe ""\xd0\x98\xd0\xb3\xd0\xbe\xd1\x80\xd1\x8c \xd0\x91\xd0\xb5\xd1\x80\xd0\xba\xd1\x83\xd1\x82. \xd0\xa7\xd0\xb0\xd1\x81\xd1\x82\xd1\x8c II. \xd0\xa3\xd0\xba\xd1\x80\xd0\xb0\xd0\xb8\xd0\xbd\xd0\xb0-\xd0\x98\xd0\xb7\xd1\x80\xd0\xb0\xd0\xb8\xd0\xbb\xd1\x8c: \xd0\xbe\xd0\xb4\xd0\xb8\xd0\xbd \xd0\xbd\xd0\xb0\xd1\x80\xd0\xbe\xd0\xb4,'"
2017-05-29 23:58:08,"b'\xd0\x92\xd0\xb8\xd0\xb4\xd0\xb5\xd0\xbe ""Ferrari 488 \xd0\xb7\xd0\xb0\xd1\x81\xd0\xb0\xd0\xb4\xd0\xb8\xd0\xbb\xd0\xb8 \xd0\xb2 \xd0\xbf\xd0\xb5\xd1\x81\xd0\xba\xd0\xb8. \xd0\xa0\xd1\x83\xd1\x81\xd1\x81\xd0\xba\xd0\xb8\xd0\xb5 \xd0\xb2 \xd0\x94\xd1\x83\xd0\xb1\xd0\xb0\xd0\xb9. \xd0\x9f\xd0\xbe\xd0\xbb\xd0\xb8\xd1\x86\xd0\xb5\xd0\xb9\xd1\x81\xd0\xba\xd0\xb8\xd0\xb5 \xd0\xb8 Rolls Royce Ghost""'"
2017-05-29 23:58:08,b'\xd0\x9f\xd0\xbe\xd1\x81\xd0\xb0\xd0\xb4\xd0\xba\xd1\x83 \xd0\xbf\xd0\xb0\xd1\x81\xd1\x81\xd0\xb0\xd0\xb6\xd0\xb8\xd1\x80\xd1\x81\xd0\xba\xd0\xbe\xd0\xb3\xd0\xbe \xd1\x81\xd0\xb0\xd0\xbc\xd0\xbe\xd0\xbb\xd0\xb5\xd1\x82\xd0\xb0 \xd0\xbd\xd0\xb0 \xd0\xbe\xd0\xb4\xd0\xbd\xd0\xbe\xd0\xbc \xd0\xb4\xd0\xb2\xd0\xb8\xd0\xb3\xd0\xb0\xd1\x82\xd0\xb5\xd0\xbb\xd0\xb5 \xd1\x81\xd0\xbd\xd1\x8f\xd0\xbb\xd0\xb8 \xd0\xbd\xd0\xb0 \xd0\xb2\xd0\xb8\xd0\xb4\xd0\xb5\xd0\xbe #news #\xd0\xbd\xd0\xbe\xd0\xb2\xd0\xbe\xd1\x81\xd1\x82\xd0\xb8'
2017-05-29 23:58:06,"b'\xd0\x9c\xd0\xbd\xd0\xb5 \xd0\xbf\xd0\xbe\xd0\xbd\xd1\x80\xd0\xb0\xd0\xb2\xd0\xb8\xd0\xbb\xd0\xbe\xd1\x81\xd1\x8c \xd0\xb2\xd0\xb8\xd0\xb4\xd0\xb5\xd0\xbe ""\xd0\x93\xd0\xbe\xd0\xbb\xd0\xbe\xd1\x81\xd0\xbe\xd0\xb2\xd0\xbe\xd0\xb9 \xd0\xb0\xd1\x81\xd1\x81\xd0\xb8\xd1\x81\xd1\x82\xd0\xb5\xd0\xbd\xd1\x82 \xd0\xaf\xd0\xbd\xd0\xb4\xd0\xb5\xd0\xba\xd1\x81\xd0\xb0 \xe2\x80\x94 \xc2\xab\xd0\x90\xd0\xbb\xd0\xb8\xd1\x81\xd0\xb0\xc2\xbb""'"
2017-05-29 23:57:51,"b'\xd0\x92\xd0\xb8\xd0\xb4\xd0\xb5\xd0\xbe ""\xd0\x98\xd0\x92\xd0\x90\xd0\x9d\xd0\xa3\xd0\xa8\xd0\x9a\xd0\x98 Int. ""\xd0\x91\xd0\xb8\xd0\xbb\xd0\xb5\xd1\x82\xd0\xb8\xd0\xba \xd0\xb2 \xd0\xba\xd0\xb8\xd0\xbd\xd0\xbe"""" (https://t.co/SoC2oqdqDf) \xd0\xbd\xd0\xb0 @YouTube \xd0\xb4\xd0\xbe\xd0\xb1\xd0\xb0\xd0\xb2\xd0\xbb\xd0\xb5\xd0\xbd\xd0\xbe \xd0\xb2'"
2017-05-29 23:57:36,b'RT @24NSPru: \xd0\x9f\xd1\x80\xd0\xbe\xd1\x84\xd0\xb8\xd0\xbb\xd0\xb0\xd0\xba\xd1\x82\xd0\xb8\xd0\xba\xd0\xb0 \xd0\xb3\xd0\xb0\xd1\x81\xd1\x82\xd1\x80\xd0\xb8\xd1\x82\xd0\xb0 \xd0\xb8 \xd0\xbf\xd1\x80\xd0\xbe\xd1\x84\xd0\xb8\xd0\xbb\xd0\xb0\xd0\xba\xd1\x82\xd0\xb8\xd0\xba\xd0\xb0 \xd1\x8f\xd0\xb7\xd0\xb2\xd1\x8b \xd0\xb6\xd0\xb5\xd0\xbb\xd1\x83\xd0\xb4\xd0\xba\xd0\xb0! (\xd0\x92\xd0\xb8\xd0\xb4\xd0\xb5\xd0\xbe-\xd0\xbb\xd0\xb5\xd0\xba\xd1\x86\xd0\xb8\xd1\x8f) https://t.co/xxmvDeoKDT'
2017-05-29 23:57:35,"b'\xd0\x9c\xd0\xbd\xd0\xb5 \xd0\xbf\xd0\xbe\xd0\xbd\xd1\x80\xd0\xb0\xd0\xb2\xd0\xb8\xd0\xbb\xd0\xbe\xd1\x81\xd1\x8c \xd0\xb2\xd0\xb8\xd0\xb4\xd0\xb5\xd0\xbe ""CAST | \xd0\x9c\xd0\xb0\xd1\x81\xd1\x82\xd0\xb5\xd1\x80-\xd0\xba\xd0\xbb\xd0\xb0\xd1\x81\xd1\x81 \xd0\xbe\xd1\x82 \xd1\x81\xd1\x86\xd0\xb5\xd0\xbd\xd0\xb0\xd1\x80\xd0\xb8\xd1\x81\xd1\x82\xd0\xb0 \xd0\x9d\xd0\xb8\xd0\xba\xd0\xbe\xd0\xbb\xd0\xb0\xd1\x8f \xd0\x9a\xd1\x83\xd0\xbb\xd0\xb8\xd0\xba\xd0\xbe\xd0\xb2\xd0\xb0""'"
2017-05-29 23:57:34,"b'\xd0\x92\xd0\xb8\xd0\xb4\xd0\xb5\xd0\xbe ""SPb. Tattoo \xd1\x81\xd1\x82\xd1\x83\xd0\xb4\xd0\xb8\xd1\x8f ""Sin City"" . \xd0\x91\xd0\xbe\xd0\xb3\xd0\xb4\xd0\xb0\xd0\xbd \xd0\x9b\xd0\xb8\xd1\x82\xd0\xb2\xd0\xb8\xd0\xbd\xd0\xbe\xd0\xb2"" (https://t.co/lk6UDLqtlc) \xd0\xbd\xd0\xb0 @YouTube'"
2017-05-29 23:57:34,"b'\xd0\x92\xd0\xb8\xd0\xb4\xd0\xb5\xd0\xbe ""\xd0\x9a\xd1\x80\xd1\x83\xd0\xb6\xd0\xb5\xd0\xb2\xd0\xbd\xd0\xb0\xd1\x8f Tattoo , \xd1\x82\xd0\xb8\xd0\xbf\xd0\xb8\xd1\x87\xd0\xbd\xd1\x8b\xd0\xb5 \xd0\xb1\xd1\x83\xd0\xb4\xd0\xbd\xd0\xb8 \xd0\xb2 SPb"" (https://t.co/OyK72adAAq) \xd0\xbd\xd0\xb0 @YouTube \xd0\xb4\xd0\xbe\xd0\xb1\xd0\xb0\xd0\xb2\xd0\xbb\xd0\xb5\xd0\xbd\xd0\xbe'"
2017-05-29 23:57:29,"b'\xd0\x9c\xd0\xbd\xd0\xb5 \xd0\xbf\xd0\xbe\xd0\xbd\xd1\x80\xd0\xb0\xd0\xb2\xd0\xb8\xd0\xbb\xd0\xbe\xd1\x81\xd1\x8c \xd0\xb2\xd0\xb8\xd0\xb4\xd0\xb5\xd0\xbe ""\xd0\x9b\xd0\x90\xd0\xa0\xd0\x98\xd0\x9d \xd0\x9f\xd0\xa0\xd0\x9e\xd0\xa2\xd0\x98\xd0\x92 - \xd0\x9d\xd0\xb8\xd0\xba\xd0\xbe\xd0\xbb\xd0\xb0\xd0\xb9 \xd0\xa1\xd0\xbe\xd0\xb1\xd0\xbe\xd0\xbb\xd0\xb5\xd0\xb2 (\xd0\xbe\xd1\x81\xd0\xba\xd0\xbe\xd1\x80\xd0\xb1\xd0\xbb\xd0\xb5\xd0\xbd\xd0\xb8\xd1\x8f \xd0\xb8'"
2017-05-29 23:57:28,b'\xd0\xa1\xd0\xb2\xd0\xb8\xd1\x92\xd0\xb0 \xd0\xbc\xd0\xb8 \xd1\x81\xd0\xb5 \xd0\xb2\xd0\xb8\xd0\xb4\xd0\xb5\xd0\xbe https://t.co/JtNIs2FPSF radasin i radojka scena za pamcenje \xd0\xba\xd0\xbe\xd1\x80\xd0\xb8\xd1\x81\xd0\xbd\xd0\xb8\xd0\xba\xd0\xb0 @YouTube'
2017-05-29 23:57:19,"b'\xd0\x92\xd0\xb8\xd0\xb4\xd0\xb5\xd0\xbe ""\xd0\xa2\xd0\xb0\xd0\xbc\xd0\xb0\xd1\x80\xd0\xb0 \xd0\x90\xd0\xb4\xd0\xb0\xd0\xbc\xd0\xbe\xd0\xb2\xd0\xb0.\xd0\xa1\xd0\xbe\xd0\xbb\xd1\x8c\xd0\xbd\xd1\x8b\xd0\xb9 \xd0\xba\xd0\xbe\xd0\xbd\xd1\x86\xd0\xb5\xd1\x80\xd1\x82"" (https://t.co/iAyFm46Ita) \xd0\xbd\xd0\xb0 @YouTube \xd0\xb4\xd0\xbe\xd0\xb1\xd0\xb0\xd0\xb2\xd0\xbb\xd0\xb5\xd0\xbd\xd0\xbe \xd0\xb2'"
2017-05-29 23:57:07,"b'\xd0\x9c\xd0\xbd\xd0\xb5 \xd0\xbf\xd0\xbe\xd0\xbd\xd1\x80\xd0\xb0\xd0\xb2\xd0\xb8\xd0\xbb\xd0\xbe\xd1\x81\xd1\x8c \xd0\xb2\xd0\xb8\xd0\xb4\xd0\xb5\xd0\xbe ""\xd0\x9e\xd1\x82\xd0\xb2\xd0\xb5\xd1\x82 \xd0\x90\xd0\xbb\xd0\xb8\xd1\x88\xd0\xb5\xd1\x80\xd1\x83 \xd0\xa3\xd1\x81\xd0\xbc\xd0\xb0\xd0\xbd\xd0\xbe\xd0\xb2\xd1\x83"" (https://t.co/k5z5UsfqEB) \xd0\xbd\xd0\xb0 @YouTube.'"
