id,created_at,text
871861637405437954,2017-06-05 22:49:47,"твоя киса просит мой вискас, так что #давайдумай"
871861299575181312,2017-06-05 22:48:26,"«Я не могу» нужно исключать из своих мыслей. 
#Motivation
Сумел один, смогут и другие. 
Не смог никто, значит будеш… https://t.co/ndS1ioOI6S"
