,user,id,created_at,text
41,actionScript3,865634658972704768,2017-05-19 18:26:00,#Badfinger - No Matter What http://youtu.be/Xoke1wUwEXY  #MusicVideo #Музыка #Видео #Oldiespic.twitter.com/xNIjb0UOtn
42,golos_derevni,865635600652578816,2017-05-19 18:29:44,#Киров #news #Вятка Реакцию на самый отвратительный фрукт показали на #видео
43,USEmbHell,865635907637960704,2017-05-19 18:30:57,"Eurovision Welcome to Kiev

#видео #политика #экономика #правительство #религия #россияhttps://www.youtube.com/watch?v=zI0IPBdTF6Y …"
44,RIANUkraine,865635980040065024,2017-05-19 18:31:15,"Кому выгодны ""церковные"" законы. Комментарий Рудякова http://dlvr.it/PBRwdn  #Видео pic.twitter.com/bXV0ufeEdz"
45,actionScript3,865636420723003394,2017-05-19 18:33:00,#BillyPreston - Will It Go Round In Circles https://youtu.be/I_e-RQZVwxg  #MusicVideo #Музыка #Видео #Oldies #Soulpic.twitter.com/KsiIfqxlCh
46,actionScript3,865638181965774849,2017-05-19 18:40:00,The #Beatles - All You Need Is Love http://youtu.be/s-pFAFsTFTI  #MusicVideo #Музыка #Видео #Oldiespic.twitter.com/r4kD8Gakb5
47,Crimea1313,865638746812592128,2017-05-19 18:42:14,"страшное #видео. НО, знаете что?мне НАСРАТЬ теракт это или нет.мне НАСРАТЬ, что происходит в #США. Не радуюсь, но и не горюю.Их нет для меня https://twitter.com/EugeneDX14/status/865470871925792769 …"
48,USEmbHell,865639528811249665,2017-05-19 18:45:21,"Порошенко увольняет главу ПАСЕ (Руслан Осташко)

#видео #политика #экономика #правительство #религия #россияhttps://www.youtube.com/watch?v=Yq9E8SmYC5M …"
49,actionScript3,865639943837671425,2017-05-19 18:47:00,#Badfinger - Day After Day  http://youtu.be/XonFZjuyc6E  #MusicVideo #Музыка #Видео #Oldiespic.twitter.com/WsmmDUO7Ed
50,5tv,865640285052612608,2017-05-19 18:48:21,"Первое #видео с места обрушения дома в #Сочи
http://www.5-tv.ru/news/128894/ pic.twitter.com/hFJd8YVlrz"
51,actionScript3,865641706431012870,2017-05-19 18:54:00,#BillyPreston That's The Way God Planned It https://youtu.be/M62hsj7izbI  #MusicVideo #Музыка #Видео #Oldies #Soulpic.twitter.com/pJ4pUrwk66
52,wolodjainbox,865642206320705536,2017-05-19 18:55:59,"#алкоголь #факты #Нилов #видео #best #new
https://youtu.be/MCWzRGmtbqM "
53,wolodjainbox,865642959533780993,2017-05-19 18:58:59,"#аудиокнига #Высоцкий #видео #best #new
https://youtu.be/43aac3ItpoI "
54,TwilightRussia,865643230628413441,2017-05-19 19:00:03,Дженнифер Лоуренс говорит о феминизме в новом видео Dior #дженнифер_лоуренс #видео #феминизм https://twilightrussia.ru/news/dzhennifer_lourens_govorit_o_feminizme_v_novom_video_dior/2017-05-19-48141 …
55,saloon_dc,865643289491324928,2017-05-19 19:00:17,#spanking #strap #tawse #turn #video #видео #порка #тоуз #ремень #очередь https://vk.cc/6F6b0Q 
56,actionScript3,865643466750959616,2017-05-19 19:01:00,The #Beatles Penny Lane http://youtu.be/62s-Jier2yI  #MusicVideo #Музыка #Видео #Oldiespic.twitter.com/HgFQOCBW7K
57,USEmbHell,865643646036590593,2017-05-19 19:01:42,"Вячеслав Ковтун: Танки, как и Боинги, последние 40 лет особо не меняются (Закулисье/Руслан Ост...

#видео #политикаhttps://www.youtube.com/watch?v=pD-FOuWnqjY …"
